nomInstall;numInstall;nomCommune;codeINSEE;cp;nomLieuD;numVoie;nomVoie;location;longitude;latitude;accessH;nbPlacesP
Base d'Ulm;851540004;Mouilleron-en-Pareds;85154;85390;;;Les Grolliers;[ 46.675414 , -0.84968];-0.84968;46.675414;Non;0
Mouilleron Musculation;851550001;Mouilleron-le-Captif;85155;85000;;;4 Rue de la Roche;[ 46.717223 , -1.45577];-1.45577;46.717223;Non;0
Espace Petanque;851550002;Mouilleron-le-Captif;85155;85000;;;Rue des Tourterelles;[ 46.717223 , -1.45577];-1.45577;46.717223;Oui;0
Sentiers de Randonnee;851550003;Mouilleron-le-Captif;85155;85000;;;;[ 46.717223 , -1.45577];-1.45577;46.717223;Non;0
Salle des Chataigniers;851550004;Mouilleron-le-Captif;85155;85000;;191;Rue Principale;[ 46.717223 , -1.45577];-1.45577;46.717223;Non;60
Circuit de Roller Skating;851550005;Mouilleron-le-Captif;85155;85000;;;Rue de la Touche;[ 46.717223 , -1.45577];-1.45577;46.717223;Non;60
Espace Sportif Gaston Renaud;851550006;Mouilleron-le-Captif;85155;85000;;;Allee des Chateigniers;[ 46.717223 , -1.45577];-1.45577;46.717223;Non;80
Complexe Sportif des Nouettes;851550007;Mouilleron-le-Captif;85155;85000;;;Rue de la Touche;[ 46.717223 , -1.45577];-1.45577;46.717223;Non;45
Site de Peche;851550008;Mouilleron-le-Captif;85155;85000;;;Allee de la Venerie;[ 46.717223 , -1.45577];-1.45577;46.717223;Oui;0
Site de Modelisme;851550009;Mouilleron-le-Captif;85155;85000;;;Allee de la Venerie;[ 46.717223 , -1.45577];-1.45577;46.717223;Oui;0
Terrain de Boules Traditionnelles(1);851550010;Mouilleron-le-Captif;85155;85000;;;Rue des Nympheas;[ 46.717223 , -1.45577];-1.45577;46.717223;Oui;0
Terrain de Boules Traditionnelles(2);851550011;Mouilleron-le-Captif;85155;85000;;;Rue des Tanneurs;[ 46.717223 , -1.45577];-1.45577;46.717223;Oui;0
Terrain de Boules Traditionnelles (3);851550012;Mouilleron-le-Captif;85155;85000;;;Allee des Peupliers;[ 46.717223 , -1.45577];-1.45577;46.717223;Oui;0
Vendespace;851550013;Mouilleron-le-Captif;85155;85021;;;Parc Beaupuy - Cs 50808 - la Roche Sur Yon Cedex;[ 46.717223 , -1.45577];-1.45577;46.717223;Oui;5000
Maison des Associations;851560001;Moutiers-les-Mauxfaits;85156;85540;;;Rue des Ecoles;[ 46.491199 , -1.426924];-1.426924;46.491199;Oui;0
Complexe Sportif des Forets;851560002;Moutiers-les-Mauxfaits;85156;85540;;;Rue des Forêts;[ 46.491199 , -1.426924];-1.426924;46.491199;Oui;0
Sentiers de Randonnee;851560003;Moutiers-les-Mauxfaits;85156;85540;;;Office de Tourisme;[ 46.491199 , -1.426924];-1.426924;46.491199;Non;0
Parcours Crapa;851560004;Moutiers-les-Mauxfaits;85156;85540;Vallee de Huche Grolle;;;[ 46.491199 , -1.426924];-1.426924;46.491199;Non;0
Complexe Sportif;851570001;Moutiers-sur-le-Lay;85157;85320;;;Pallias;[ 46.553803 , -1.158416];-1.158416;46.553803;Oui;0
Sentiers de Randonnee;851570002;Moutiers-sur-le-Lay;85157;85320;;;Place de l'Eglise;[ 46.553803 , -1.158416];-1.158416;46.553803;Non;0
Complexe Sportif;851580001;Mouzeuil-Saint-Martin;85158;85370;;;Rue du Stade;[ 46.465318 , -0.985902];-0.985902;46.465318;Oui;0
Sentier de Randonnee - Autour de la Corde;851580002;Mouzeuil-Saint-Martin;85158;85370;;;Le Lavoir;[ 46.465318 , -0.985902];-0.985902;46.465318;Non;0
Sentiers Pedestres la Douve;851590002;Nalliers;85159;85370;Camping de Nalliers;;;[ 46.470347 , -1.029219];-1.029219;46.470347;Non;0
Complexe Sportif;851590003;Nalliers;85159;85370;;;Rue du 19 Mars 1962;[ 46.470347 , -1.029219];-1.029219;46.470347;Non;0
Sentier Pedestre de Chevrette;851590004;Nalliers;85159;85370;Chevrette;;La Chapelle;[ 46.470347 , -1.029219];-1.029219;46.470347;Non;0
Sentiers de Randonnees;851600001;Nesmy;85160;85310;Aire de Pique-Nique des Charmes;;;[ 46.591125 , -1.401208];-1.401208;46.591125;Non;0
Golf de la Domangere;851600002;Nesmy;85160;85310;;;Route de la Rochelle;[ 46.591125 , -1.401208];-1.401208;46.591125;Oui;40
Sentier du Lierre;851600003;Nesmy;85160;85310;;;La Guitardière;[ 46.591125 , -1.401208];-1.401208;46.591125;Non;0
Salle de la Gare;851600004;Nesmy;85160;85310;;30;Rue de la Gare;[ 46.591125 , -1.401208];-1.401208;46.591125;Oui;50
Parcours de Sante de la Vallee Verte;851600005;Nesmy;85160;85310;La Vallee Verte;;;[ 46.591125 , -1.401208];-1.401208;46.591125;Oui;12
Complexe Sportif;851600007;Nesmy;85160;85310;;;Rue du Stade;[ 46.591125 , -1.401208];-1.401208;46.591125;Oui;50
Site de Peche;851600008;Nesmy;85160;85310;La Vallee Verte;;;[ 46.591125 , -1.401208];-1.401208;46.591125;Non;0
Complexe Sportif;851610001;Nieul-le-Dolent;85161;85430;;;Rue Armand Calleau;[ 46.574898 , -1.509806];-1.509806;46.574898;Non;100
Sentier des Garnes;851610002;Nieul-le-Dolent;85161;85430;Zone de Loisirs (Ancien Camping);;Chemin des Garnes;[ 46.574898 , -1.509806];-1.509806;46.574898;Non;0
Sentier de Randonnee : Sur les Traces d'Alienor d'Aquitaine;851620001;Nieul-sur-l'Autise;85162;85240;;;Place du Forail;[ 46.423429 , -0.679956];-0.679956;46.423429;Non;0
Stade de Football;851620002;Nieul-sur-l'Autise;85162;85240;;;Rue de la Pajotière;[ 46.423429 , -0.679956];-0.679956;46.423429;Non;0
Centre de Vacances du Vignaud;851620003;Nieul-sur-l'Autise;85162;85240;Nieul Sur l'Autize;;Le Vignaud;[ 46.423429 , -0.679956];-0.679956;46.423429;Oui;0
Centre Technique Departemental du Football.;851620004;Nieul-sur-l'Autise;85162;85240;Puybelard;;Rue de l'Autise;[ 46.423429 , -0.679956];-0.679956;46.423429;Oui;0
College Moliere;851630001;Noirmoutier-en-l'ÃŽle;85163;85330;;;Rue Molière;[ 47.001033 , -2.243542];-2.243542;47.001033;Oui;60
Complexe Sportif NÂ°1;851630002;Noirmoutier-en-l'ÃŽle;85163;85330;;;Avenue de la Victoire;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Tennis Club Noirmoutrin;851630003;Noirmoutier-en-l'ÃŽle;85163;85330;;52;Avenue du Marechal Joffre;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Ecole de Voile de Fort St Pierre;851630004;Noirmoutier-en-l'ÃŽle;85163;85330;;;Plage des Dames;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Complexe Sportif NÂ°2;851630005;Noirmoutier-en-l'ÃŽle;85163;85330;;;Rue de Molière;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;50
Salle Polyvalente de la Pre au Duc;851630006;Noirmoutier-en-l'ÃŽle;85163;85330;;;Rue du Pre au Duc;[ 47.001033 , -2.243542];-2.243542;47.001033;Oui;60
Horse Club;851630007;Noirmoutier-en-l'ÃŽle;85163;85330;;145;Route de l'Herbaudière l'Herbaudiere;[ 47.001033 , -2.243542];-2.243542;47.001033;Oui;0
Oceanile Parc Aquatique;851630008;Noirmoutier-en-l'ÃŽle;85163;85740;L'Epine;;;[ 47.001033 , -2.243542];-2.243542;47.001033;Oui;60
Plage des Sableaux;851630009;Noirmoutier-en-l'ÃŽle;85163;85330;Noirmoutier;;Allee des Sableaux;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Skate Park;851630010;Noirmoutier-en-l'ÃŽle;85163;85330;;;;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Port de Plaisance de l'Herbaudiere;851630011;Noirmoutier-en-l'ÃŽle;85163;85330;L'Herbaudière;;Le Port;[ 47.001033 , -2.243542];-2.243542;47.001033;Oui;60
Sentier de Randonnee - Sur les Traces de Jacobsen;851630012;Noirmoutier-en-l'ÃŽle;85163;85330;;;Place des Martyrs;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Centre de Voile de la Fol;851630013;Noirmoutier-en-l'ÃŽle;85163;85330;Le Vieil;24;Rue du Cloucq du Vieil;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Site de Char a Voile;851630014;Noirmoutier-en-l'ÃŽle;85163;85330;;;Plage de la Linière;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Epave Aube;851630015;Noirmoutier-en-l'ÃŽle;85163;85330;;;;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Cirque du Pilier;851630016;Noirmoutier-en-l'ÃŽle;85163;85330;;;;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Epave Giglio;851630017;Noirmoutier-en-l'ÃŽle;85163;85330;;;;[ 47.001033 , -2.243542];-2.243542;47.001033;Non;0
Bowling l'Univher;851630018;Noirmoutier-en-l'ÃŽle;85163;85330;;42;Rue de la Pree au Duc;[ 47.001033 , -2.243542];-2.243542;47.001033;Oui;0
Complexe Sportif;851640001;Notre-Dame-de-Monts;85164;85690;;;Rue des Sports;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Salle de Sports;851640002;Notre-Dame-de-Monts;85164;85690;;26;Route du Fief Noumois;[ 46.829726 , -2.131817];-2.131817;46.829726;Oui;4
Kulmino;851640003;Notre-Dame-de-Monts;85164;85690;Notre Dame de Monts;;Route du Perrier;[ 46.829726 , -2.131817];-2.131817;46.829726;Oui;0
Plage de la Braie;851640004;Notre-Dame-de-Monts;85164;85690;Plage de la Braie;;;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Plage du Bois Soret;851640005;Notre-Dame-de-Monts;85164;85690;;;Plage du Bois Soret;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Plage des Regates;851640007;Notre-Dame-de-Monts;85164;85690;Plage des Regates;;;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Plage Centrale;851640008;Notre-Dame-de-Monts;85164;85690;;;Rue des Marins;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Pole Nautique;851640009;Notre-Dame-de-Monts;85164;85690;;;Boulevard des Dunes;[ 46.829726 , -2.131817];-2.131817;46.829726;Oui;0
Sentier de la Foret;851640010;Notre-Dame-de-Monts;85164;85690;;;Rue de la Braie en Face de la Maison Forestière;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Sentier des Quatres Charrauds;851640011;Notre-Dame-de-Monts;85164;85690;;;Parking du Pont d'Yeu;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Parcours Sportif;851640012;Notre-Dame-de-Monts;85164;85690;;;Rue de l'Orgatte;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Boucle des Etiers;851640013;Notre-Dame-de-Monts;85164;85690;;;50 Avenue Abbe Thibaud;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Terrains de Boule en Bois;851640014;Notre-Dame-de-Monts;85164;85690;;;Jardins de la Mairie;[ 46.829726 , -2.131817];-2.131817;46.829726;Oui;0
Plage de la Paree Grollier;851640015;Notre-Dame-de-Monts;85164;85690;;;Chemin de la Paree Grollier;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Plage du Murier;851640016;Notre-Dame-de-Monts;85164;85690;;;Rue du Murier;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Plage du Pont d'Yeu;851640017;Notre-Dame-de-Monts;85164;85690;;;Rue du Pont d'Yeu;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Plage de la Renaudiere;851640018;Notre-Dame-de-Monts;85164;85690;;;Chemin de la Renaudière;[ 46.829726 , -2.131817];-2.131817;46.829726;Non;0
Salle Municipale;851650001;Oie;85165;85140;;;Rue du Foyer;[ 46.79783 , -1.129645];-1.129645;46.79783;Non;50
Complexe Sportif;851650002;Oie;85165;85140;;;Rue des Hauteurs le Moulin;[ 46.79783 , -1.129645];-1.129645;46.79783;Non;150
Sentier de Randonnee;851650003;Oie;85165;85140;Etang de la Haute Rivière;;;[ 46.79783 , -1.129645];-1.129645;46.79783;Non;0
Stand de Tir;851650004;Oie;85165;85140;Champ Roger;;Près du Village du Grippeau;[ 46.79783 , -1.129645];-1.129645;46.79783;Oui;0
Site de Pêche de la Haute Riviere;851650006;Oie;85165;85140;Le Moulin de la Rivière;;D 137;[ 46.79783 , -1.129645];-1.129645;46.79783;Non;20
Salle du Havre d'Olonne;851660001;Olonne-sur-Mer;85166;85340;;;Rue du 8 Mai 1945;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;150
Stade Marcel Guilbaud;851660002;Olonne-sur-Mer;85166;85340;;;Rue des Nenuphars;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Tir a l'Arc;851660003;Olonne-sur-Mer;85166;85340;;;Rue des Archers;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;20
Sentier de Randonnee - les Conches;851660004;Olonne-sur-Mer;85166;85340;;;Parking de la Saint Emilienne;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Stade Pierre Escalier;851660005;Olonne-sur-Mer;85166;85340;;;Rue de la Belle Olonnaise;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - l'Arboretum;851660006;Olonne-sur-Mer;85166;85340;;;Parking de la Grande Pointe;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Espace Sportif Robert Jacquet;851660007;Olonne-sur-Mer;85166;85340;;;Rue Leo Lagrange;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;0
Urban Gym;851660008;Olonne-sur-Mer;85166;85340;;;Rue Alain Gauthier;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;0
Curves;851660009;Olonne-sur-Mer;85166;85340;;4;Rue Edouard Belin;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;0
Complexe Sportif des Chirons;851660010;Olonne-sur-Mer;85166;85340;;;Rue Chateaubriand;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;20
Centre Equestre de Sauveterre;851660011;Olonne-sur-Mer;85166;85340;Sauveterre;56;Rue des Rochers;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;0
Base de Canoë - Ecluse des Loirs;851660012;Olonne-sur-Mer;85166;85340;Ecluse des Loirs;;Rue du Canal;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Plage de Sauveterre;851660013;Olonne-sur-Mer;85166;85340;Sauveterre;;;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Plage des Granges;851660014;Olonne-sur-Mer;85166;85340;Les Granges;;;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - les Gravelots;851660015;Olonne-sur-Mer;85166;85340;Parking de la Forgerie;;;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - le Sentier des Ecluses;851660016;Olonne-sur-Mer;85166;85340;;;Parking de la Tête de Chien;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - la Butte de Sky;851660017;Olonne-sur-Mer;85166;85340;Aire de la Grande Pointe;;;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - la Bauduere;851660018;Olonne-sur-Mer;85166;85340;;;Place de Gourcy;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - le Canal;851660019;Olonne-sur-Mer;85166;85340;;;Havre d'Olonne;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - les Bourbes;851660020;Olonne-sur-Mer;85166;85340;;;Parking de la Tantouille;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Golf des Olonnes;851660021;Olonne-sur-Mer;85166;85340;Pierre Levee;;;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;20
Sentier de Randonnee - les Sauniers;851660022;Olonne-sur-Mer;85166;85340;;;Havre d'Olonne;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Sentier de Randonnee - les Fermes;851660023;Olonne-sur-Mer;85166;85340;;;Parking du Havre d'Olonne;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Centre Polyvalent Jean de la Fontaine;851660024;Olonne-sur-Mer;85166;85340;;20;Rue Pasteur;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;20
Piste de Bmx;851660025;Olonne-sur-Mer;85166;85340;;;La Lemonière;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Olonne Espace;851660026;Olonne-sur-Mer;85166;85340;;;Allee des Cèdres;[ 46.53596 , -1.773341];-1.773341;46.53596;Oui;100
Skate Park;851660027;Olonne-sur-Mer;85166;85340;;;Rue des Capucines;[ 46.53596 , -1.773341];-1.773341;46.53596;Non;0
Complexe Sportif;851670001;Orbrie;85167;85200;;;Chemin de la Noue;[ 46.488114 , -0.78523];-0.78523;46.488114;Oui;0
Sentier de la Balingue;851670002;Orbrie;85167;85200;;;Rond Point de la Fontaine Ã€ l'Ermite;[ 46.488114 , -0.78523];-0.78523;46.488114;Non;0
Complexe Sportif;851680001;Oulmes;85168;85420;;;Rue de la Gare;[ 46.399534 , -0.664314];-0.664314;46.399534;Oui;0
Stade Andre Dorion;851690001;Palluau;85169;85670;;;Rue Andre Dorion;[ 46.80441 , -1.62063];-1.62063;46.80441;Oui;0
College Saint Paul;851690002;Palluau;85169;85670;;;Rue Andre Dorion;[ 46.80441 , -1.62063];-1.62063;46.80441;Oui;0
Sentier de Randonnee;851690004;Palluau;85169;85670;;;Parking de la Mairie;[ 46.80441 , -1.62063];-1.62063;46.80441;Non;0
Place Clerembault Petanque;851690005;Palluau;85169;85670;Place Clerembault;;;[ 46.80441 , -1.62063];-1.62063;46.80441;Oui;0
Rue de la Source . Petanque;851690006;Palluau;85169;85670;;;Rue de la Source;[ 46.80441 , -1.62063];-1.62063;46.80441;Non;0
Zone de Loisirs;851690007;Palluau;85169;85670;Zone de Loisirs;;;[ 46.80441 , -1.62063];-1.62063;46.80441;Oui;0
Complexe Sportif;851720001;Perrier;85172;85300;;;Place des Loisirs;[ 46.819741 , -1.993164];-1.993164;46.819741;Oui;0
Sentier de Randonnee - Promenade au Marais Doux;851720002;Perrier;85172;85300;;;Place de la Mairie;[ 46.819741 , -1.993164];-1.993164;46.819741;Non;0
Terrain de Petanque Route de Challans;851720003;Perrier;85172;85300;Route de Challans;;Point I;[ 46.819741 , -1.993164];-1.993164;46.819741;Oui;0
Terrain de Petanque Route de Notre Dame de Monts;851720004;Perrier;85172;85300;;;Route de Notre Dame de Monts;[ 46.819741 , -1.993164];-1.993164;46.819741;Oui;0
Court de Tennis;851740001;Petosse;85174;85570;;;Route de l'Aubriere;[ 46.48012 , -0.909901];-0.909901;46.48012;Non;0
Stade des Pins;851750001;Pineaux;85175;85320;Stade des Pins;;;[ 46.594505 , -1.181946];-1.181946;46.594505;Non;0
Sentier de Randonnee;851750002;Pineaux;85175;85320;;;Parking Central;[ 46.594505 , -1.181946];-1.181946;46.594505;Non;0
Stade de Football;851760001;Pissotte;85176;85200;;;Rue du Moulin Charron;[ 46.495595 , -0.807825];-0.807825;46.495595;Non;0
Salle Polyvalente;851760002;Pissotte;85176;85200;;;Rue de la Mairie;[ 46.495595 , -0.807825];-0.807825;46.495595;Non;0
Terrain de Tennis;851760003;Pissotte;85176;85200;;;Route de l'Orbrie;[ 46.495595 , -0.807825];-0.807825;46.495595;Non;0
Salle de Tennis de Table;851760004;Pissotte;85176;85200;Salle de l'école et de la Mairie;;;[ 46.495595 , -0.807825];-0.807825;46.495595;Non;0
Aire de Loisirs du Poire Sur Velluire;851770001;Poire-sur-Velluire;85177;85770;Les Petits Pres;;;[ 46.411163 , -0.896667];-0.896667;46.411163;Non;20
Complexe Sportif du Beignon Basset;851780001;Poire-sur-Vie;85178;85170;;;Rue des Aubepines;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Salle Omnisports du Beignon Basset;851780002;Poire-sur-Vie;85178;85170;;;Rue des Violettes;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Complexe Sportif de la Montpariere;851780003;Poire-sur-Vie;85178;85170;;;Rue du Petit Bois;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Stade de l'Idonniere;851780004;Poire-sur-Vie;85178;85170;;;Rue du Stade;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;100
College du Puy Chabot;851780005;Poire-sur-Vie;85178;85170;;20;Rue du Puy Chabot;[ 46.76858 , -1.509193];-1.509193;46.76858;Oui;0
Salle de la Jamoniere;851780006;Poire-sur-Vie;85178;85170;La Jamonière;;;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Terrain d'Auto-Cross;851780007;Poire-sur-Vie;85178;85170;La Racaudière;;;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Sentier du Pont de Vie;851780008;Poire-sur-Vie;85178;85170;Le Pont de Vie;;;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Sentier des Moulins;851780009;Poire-sur-Vie;85178;85170;Lac du Moulin Ã€ Elise;;;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Sentiers de Randonnee (La Boutiere-Farfadets);851780010;Poire-sur-Vie;85178;85170;La Planche du Gravier;;;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Sentier de la Vallee de Ruth;851780013;Poire-sur-Vie;85178;85170;;;Replique de la Grotte de Lourdes;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Complexe Sportif de l'Indonniere;851780014;Poire-sur-Vie;85178;85170;;;Rue des Pruniers;[ 46.76858 , -1.509193];-1.509193;46.76858;Oui;300
Terrain de Boules Traditionnnelles;851780015;Poire-sur-Vie;85178;85170;;;Rue de la Martelle;[ 46.76858 , -1.509193];-1.509193;46.76858;Non;0
Piscine Odelis;851780016;Poire-sur-Vie;85178;85170;;;Rue du Petit Bois;[ 46.76858 , -1.509193];-1.509193;46.76858;Oui;70
Complexe Sportif;851790002;Poiroux;85179;85440;;;Rue du Stade;[ 46.503792 , -1.534765];-1.534765;46.503792;Non;0
Sentiers de Randonnee les Arbres;851790003;Poiroux;85179;85440;;;Place de la Mairie;[ 46.503792 , -1.534765];-1.534765;46.503792;Non;0
Sentier Pedestre;851800001;Pommeraie-sur-Sèvre;85180;85700;;;Parking des IlÃ´ts;[ 46.836797 , -0.776562];-0.776562;46.836797;Non;0
Complexe Sportif de la Moutardiere;851800002;Pommeraie-sur-Sèvre;85180;85700;;;La Moutardière;[ 46.836797 , -0.776562];-0.776562;46.836797;Non;0
Court de Tennis;851800003;Pommeraie-sur-Sèvre;85180;85700;;;Rue des Lavandières;[ 46.836797 , -0.776562];-0.776562;46.836797;Non;0
Court de Tennis;851810001;Pouille;85181;85570;;;Impasse de la Poste;[ 46.506004 , -0.94927];-0.94927;46.506004;Non;0
Stade;851810002;Pouille;85181;85570;;;Route de l'Hermenault;[ 46.506004 , -0.94927];-0.94927;46.506004;Non;0
Salle Polyvalente;851810003;Pouille;85181;85570;;78;Route de Mouzeuil;[ 46.506004 , -0.94927];-0.94927;46.506004;Oui;0
Complexe Sportif de l'Etoile;851820001;Pouzauges;85182;85700;;;Rue Buffon;[ 46.781997 , -0.837624];-0.837624;46.781997;Oui;60
Complexe Sportif Largeteau;851820002;Pouzauges;85182;85700;;;Rue de Largeteau;[ 46.781997 , -0.837624];-0.837624;46.781997;Oui;0
Complexe Jacques Chartier;851820003;Pouzauges;85182;85700;;;Rue de Milette;[ 46.781997 , -0.837624];-0.837624;46.781997;Oui;80
Salle Omnisports du Bois de la Folie;851820004;Pouzauges;85182;85700;;;Rue du Bois de la Folie;[ 46.781997 , -0.837624];-0.837624;46.781997;Oui;60
Centre Aquatique de l'Etoile;851820005;Pouzauges;85182;85700;;;Rue Buffon;[ 46.781997 , -0.837624];-0.837624;46.781997;Oui;60
Lac de l'Esperance;851820006;Pouzauges;85182;85700;;;Val Retif;[ 46.781997 , -0.837624];-0.837624;46.781997;Non;0
Complexe Sportif;851820007;Pouzauges;85182;85700;;;Rue Largeteau;[ 46.781997 , -0.837624];-0.837624;46.781997;Oui;50
Stade Andre Jacob;851820008;Pouzauges;85182;85700;;;Rue Largeteau;[ 46.781997 , -0.837624];-0.837624;46.781997;Oui;0
